"PID","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","species","country","localities","source","method","notes"
523,0,0,0,0,100,100,100,0,0,0,0,0,"Clupea harengus membras","Finland","Baltic Sea","Fishbase","Exclusive economic zone",""
524,0,0,0,0,0,100,0,0,0,0,0,0,"Clupea harengus membras","Sweden","Baltic Sea, 1982","Fishbase","Multiple EEZs by FAO region",""
525,0,0,0,0,0,100,100,0,0,0,0,0,"Clupea harengus membras","Finland","Bothnian Bay","Fishbase","Hand-geocoded",""
526,100,100,100,0,0,0,0,0,0,100,100,100,"Clupea harengus membras","UK","Celtic Sea","Fishbase","Multiple EEZs by FAO region",""
527,0,0,0,0,0,0,0,0,100,0,0,0,"Clupea harengus membras","UK Scotland","Clyde, 1981","Fishbase","Hand-geocoded",""
528,0,0,0,0,0,0,0,0,100,0,0,0,"Clupea harengus membras","UK Scotland","Clyde, 1981 (spawning ground)","Fishbase","Hand-geocoded",""
529,0,0,0,0,0,0,0,0,0,100,0,0,"Clupea harengus membras","UK","Cork, South Ireland, 1981","Fishbase","Hand-geocoded",""
530,0,0,0,0,0,0,0,0,100,0,0,0,"Clupea harengus membras","UK No Ireld","Donegal Bay, 1982","Fishbase","Hand-geocoded","No available suitability"
531,0,0,0,0,0,0,0,0,0,0,100,100,"Clupea harengus membras","UK","Dover Straits","Fishbase","Hand-geocoded",""
532,0,0,0,0,0,0,0,0,0,100,0,0,"Clupea harengus membras","UK","Dunmore, Celtic Sea, 1981","Fishbase","Hand-geocoded","No available suitability"
533,0,0,0,0,0,0,0,0,0,0,0,100,"Clupea harengus membras","UK","East Anglia, 1933","Fishbase","Hand-geocoded",""
534,0,0,0,0,0,0,0,0,100,100,100,0,"Clupea harengus membras","UK Scotland","Eastern Manx","Fishbase","Hand-geocoded",""
535,100,0,0,0,0,0,0,0,0,0,100,100,"Clupea harengus membras","","English Channel","Fishbase","Multiple EEZs by FAO region",""
536,0,0,0,0,0,0,0,0,0,100,0,0,"Clupea harengus membras","UK","Galway, West Ireland, 1981","Fishbase","Hand-geocoded",""
537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Clupea harengus membras","Canada","Georges Bank, 1986-1995","Fishbase","Hand-geocoded",""
538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Clupea harengus membras","Germany","Greifswald lagoon at Rügen, spring spawner","Fishbase","Hand-geocoded",""
539,0,0,0,0,100,100,0,0,0,0,0,0,"Clupea harengus membras","Finland","Gulf of Finland","Fishbase","Hand-geocoded",""
540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Clupea harengus membras","Poland","Gulf of Gdansk (spring herring)","Fishbase","Hand-geocoded",""
541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Clupea harengus membras","Poland","Gulf of Gdansk - Autumn spawning stock","Fishbase","Hand-geocoded",""
542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Clupea harengus membras","Poland","Gulf of Gdansk - Spring spawning stock","Fishbase","Hand-geocoded",""
543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Clupea harengus membras","Estonia","Gulf of Riga (autumn spawner), 1956 - 58","Fishbase","Marine regions feature",""
544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Clupea harengus membras","Estonia","Gulf of Riga (spring spawner), 1957","Fishbase","Marine regions feature",""
545,0,0,0,0,100,100,0,0,0,0,0,0,"Clupea harengus membras","Estonia","Gulf of Riga, 1960","Fishbase","Marine regions feature",""
546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Clupea harengus membras","","Gulf of St. Lawrence, 1970-72","Fishbase","Marine regions feature",""
547,0,0,0,100,100,0,0,0,0,0,0,0,"Clupea harengus membras","Sweden","Hano Bight","Fishbase","Hand-geocoded","No available suitability"
548,0,0,0,0,100,100,100,0,0,0,0,0,"Clupea harengus membras","Sweden","Hållsfjärden, 1978-1982","Fishbase","Hand-geocoded",""
549,0,0,0,0,0,0,0,0,0,100,0,0,"Clupea harengus membras","UK","Kerry, West Ireland, 1981","Fishbase","Hand-geocoded",""
550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Clupea harengus membras","Germany","Kiel fjord, Schleswig-Holstein, spring spawner","Fishbase","Hand-geocoded","No available suitability"
551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Clupea harengus membras","Denmark","Kolding, Southern Jutland, spring spawner","Fishbase","Hand-geocoded",""
552,0,0,100,100,0,0,0,0,0,0,0,0,"Clupea harengus membras","Norway","Lusterfjord","Fishbase","Hand-geocoded","No available suitability"
553,0,0,0,0,0,0,0,0,100,0,0,0,"Clupea harengus membras","UK No Ireld","Manx, 1978-1981","Fishbase","Hand-geocoded",""
554,0,0,0,0,0,0,0,100,0,0,0,0,"Clupea harengus membras","UK Scotland","Minch, 1981","Fishbase","Hand-geocoded",""
555,0,0,0,0,0,0,0,100,0,0,0,0,"Clupea harengus membras","UK Scotland","Minch, 1981 (spawning ground)","Fishbase","Hand-geocoded",""
556,0,0,0,0,0,0,0,0,100,100,0,0,"Clupea harengus membras","UK No Ireld","Mourne, 1978-1980","Fishbase","Hand-geocoded","No available suitability"
557,0,0,100,100,100,0,0,0,0,0,0,0,"Clupea harengus membras","Russia","Murmansk","Fishbase","Hand-geocoded","No available suitability"
558,0,0,0,0,0,0,0,0,100,100,100,0,"Clupea harengus membras","USA","New Jersey and Maryland","Fishbase","Hand-geocoded",""
559,100,100,100,100,0,0,0,0,0,0,0,0,"Clupea harengus membras","Norway","North Sea","Fishbase","Multiple EEZs by FAO region",""
560,0,0,0,0,0,0,0,0,0,0,100,100,"Clupea harengus membras","","North Sea Southern Bight & Eastern English Channel","Fishbase","Multiple EEZs by FAO region",""
561,0,0,0,0,100,100,100,0,0,0,0,0,"Clupea harengus membras","Finland","northern side of the Archipelago Sea up to the Quark","Fishbase","Hand-geocoded",""
562,0,0,0,0,0,0,0,100,100,0,0,0,"Clupea harengus membras","UK Scotland","NW North Sea","Fishbase","Hand-geocoded",""
563,0,0,0,0,0,0,100,100,0,0,0,0,"Clupea harengus membras","Iceland","off southern and southwestern Iceland","Fishbase","Hand-geocoded",""
564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Clupea harengus membras","UK Scotland","Off the Scottish east coast, autumn spawner","Fishbase","Hand-geocoded",""
565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Clupea harengus membras","UK","Orkney Shetland area, autumn spawner","Fishbase","Hand-geocoded",""
566,0,0,0,0,0,0,0,0,100,100,100,0,"Clupea harengus membras","UK No Ireld","Point of Ayre and Maughold Head, North Irish Sea , 1998-2000","Fishbase","Hand-geocoded","No available suitability"
567,0,0,0,100,100,0,0,0,0,0,0,0,"Clupea harengus membras","UK Scotland","Rathlin, 1981","Fishbase","Hand-geocoded",""
568,0,0,0,100,100,0,0,0,0,0,0,0,"Clupea harengus membras","UK Scotland","Rathlin, 1981 (spawning ground)","Fishbase","Hand-geocoded",""
569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Clupea harengus membras","Germany","Schlei fjord, Schleswig-Holstein, spring spawner","Fishbase","Hand-geocoded","No available suitability"
570,0,0,0,0,100,100,100,0,0,0,0,0,"Clupea harengus membras","Sweden","south-western, south-eastern and northeastern part of the Bothnian Sea","Fishbase","Hand-geocoded",""
571,0,0,100,100,100,0,0,0,0,0,0,0,"Clupea harengus membras","Norway","Telemark Coast, July 1963- Sept 1964","Fishbase","Hand-geocoded",""
572,0,0,0,0,100,0,0,0,0,0,0,0,"Clupea harengus membras","UK","Thames Estuary, 1982","Fishbase","Hand-geocoded","No available suitability"
573,0,100,100,11,100,100,0,0,0,0,0,0,"Clupea harengus membras","Poland","Vistula Lagoon","Fishbase","Hand-geocoded",""
574,0,100,100,100,0,0,0,0,0,0,0,0,"Clupea harengus membras","Norway","West coast","Fishbase","Hand-geocoded",""
575,100,100,90,100,100,0,0,0,0,0,100,100,"Clupea harengus membras","","Western and southwestern Baltic","Fishbase","Hand-geocoded",""
576,0,0,0,0,0,0,0,100,100,100,0,0,"Clupea harengus membras","UK","Whitby, Dogger, Northeast Bank","Fishbase","Hand-geocoded",""
577,0,0,0,0,0,0,0,0,100,100,100,0,"Clupea harengus","UK","Along the English East coast, autumn spawner","Fishbase","Hand-geocoded",""
578,0,0,0,100,100,100,100,100,0,0,0,0,"Clupea harengus","Finland","Archipelago Sea","Fishbase","Hand-geocoded",""
579,0,0,0,100,100,100,100,0,0,0,0,0,"Clupea harengus","Finland","Archipelago Sea, 1987-1989","Fishbase","Hand-geocoded",""
580,0,0,100,100,100,0,0,0,0,0,0,0,"Clupea harengus","Denmark","Area between the islands of Ærø, Tåsinge, Funen and Langeland, spring spawner","Fishbase","Hand-geocoded",""
581,0,0,0,0,100,100,0,0,0,0,0,0,"Clupea harengus","Sweden","Asko Archipelago","Fishbase","Hand-geocoded","No available suitability"
582,0,0,0,0,0,0,0,0,100,0,0,0,"Clupea harengus","Finland","Baltic Sea","Fishbase","Exclusive economic zone",""
583,0,0,0,0,100,100,100,0,0,0,0,0,"Clupea harengus","Finland","Baltic Sea","Fishbase","Exclusive economic zone",""
584,0,0,0,0,0,100,0,0,0,0,0,0,"Clupea harengus","Sweden","Baltic Sea, 1982","Fishbase","Multiple EEZs by FAO region",""
585,0,0,0,0,0,100,100,0,0,0,0,0,"Clupea harengus","Finland","Bothnian Bay","Fishbase","Hand-geocoded",""
586,100,100,100,0,0,0,0,0,0,100,100,100,"Clupea harengus","UK","Celtic Sea","Fishbase","Multiple EEZs by FAO region",""
587,0,0,0,0,0,0,0,0,100,0,0,0,"Clupea harengus","UK Scotland","Clyde, 1981","Fishbase","Hand-geocoded",""
588,0,0,0,0,0,0,0,0,100,0,0,0,"Clupea harengus","UK Scotland","Clyde, 1981 (spawning ground)","Fishbase","Hand-geocoded",""
589,0,0,0,0,0,0,0,0,0,100,0,0,"Clupea harengus","UK","Cork, South Ireland, 1981","Fishbase","Hand-geocoded",""
590,0,0,0,0,0,0,0,0,100,0,0,0,"Clupea harengus","UK No Ireld","Donegal Bay, 1982","Fishbase","Hand-geocoded","No available suitability"
591,0,0,0,0,0,0,0,0,0,0,100,100,"Clupea harengus","UK","Dover Straits","Fishbase","Hand-geocoded",""
592,0,0,0,0,0,0,0,0,0,100,0,0,"Clupea harengus","UK","Dunmore, Celtic Sea, 1981","Fishbase","Hand-geocoded","No available suitability"
593,0,0,0,0,0,0,0,0,0,0,0,100,"Clupea harengus","UK","East Anglia, 1933","Fishbase","Hand-geocoded",""
594,0,0,0,0,0,0,0,0,100,100,100,0,"Clupea harengus","UK Scotland","Eastern Manx","Fishbase","Hand-geocoded",""
595,100,0,0,0,0,0,0,0,0,0,100,100,"Clupea harengus","","English Channel","Fishbase","Multiple EEZs by FAO region",""
596,0,0,0,0,0,0,0,0,0,100,0,0,"Clupea harengus","UK","Galway, West Ireland, 1981","Fishbase","Hand-geocoded",""
597,0,0,0,0,0,0,0,100,100,100,0,0,"Clupea harengus","Canada","Georges Bank, 1986-1995","Fishbase","Hand-geocoded",""
598,0,0,100,100,100,0,0,0,0,0,0,0,"Clupea harengus","Germany","Greifswald lagoon at Rügen, spring spawner","Fishbase","Hand-geocoded",""
599,0,0,0,0,100,100,0,0,0,0,0,0,"Clupea harengus","Finland","Gulf of Finland","Fishbase","Hand-geocoded",""
600,0,0,100,100,100,0,0,0,0,0,0,0,"Clupea harengus","Poland","Gulf of Gdansk (spring herring)","Fishbase","Hand-geocoded",""
601,0,0,0,0,0,0,0,0,100,100,100,0,"Clupea harengus","Poland","Gulf of Gdansk - Autumn spawning stock","Fishbase","Hand-geocoded",""
602,0,0,100,100,100,0,0,0,0,0,0,0,"Clupea harengus","Poland","Gulf of Gdansk - Spring spawning stock","Fishbase","Hand-geocoded",""
603,0,0,0,0,0,0,0,0,100,100,100,0,"Clupea harengus","Estonia","Gulf of Riga (autumn spawner), 1956 - 58","Fishbase","Marine regions feature",""
604,0,0,100,100,100,0,0,0,0,0,0,0,"Clupea harengus","Estonia","Gulf of Riga (spring spawner), 1957","Fishbase","Marine regions feature",""
605,0,0,0,0,100,100,0,0,0,0,0,0,"Clupea harengus","Estonia","Gulf of Riga, 1960","Fishbase","Marine regions feature",""
606,0,100,100,100,0,0,0,0,0,0,0,0,"Clupea harengus","","Gulf of St. Lawrence, 1970-72","Fishbase","Marine regions feature",""
607,0,0,0,100,100,0,0,0,0,0,0,0,"Clupea harengus","Sweden","Hano Bight","Fishbase","Hand-geocoded","No available suitability"
608,0,0,0,0,100,100,100,0,0,0,0,0,"Clupea harengus","Sweden","Hållsfjärden, 1978-1982","Fishbase","Hand-geocoded",""
609,0,0,0,0,0,0,0,0,0,100,0,0,"Clupea harengus","UK","Kerry, West Ireland, 1981","Fishbase","Hand-geocoded",""
610,0,0,100,100,100,0,0,0,0,0,0,0,"Clupea harengus","Germany","Kiel fjord, Schleswig-Holstein, spring spawner","Fishbase","Hand-geocoded","No available suitability"
611,0,0,100,100,100,0,0,0,0,0,0,0,"Clupea harengus","Denmark","Kolding, Southern Jutland, spring spawner","Fishbase","Hand-geocoded",""
612,0,0,100,100,0,0,0,0,0,0,0,0,"Clupea harengus","Norway","Lusterfjord","Fishbase","Hand-geocoded","No available suitability"
613,0,0,0,0,0,0,0,0,100,0,0,0,"Clupea harengus","UK No Ireld","Manx, 1978-1981","Fishbase","Hand-geocoded",""
614,0,0,0,0,0,0,0,100,0,0,0,0,"Clupea harengus","UK Scotland","Minch, 1981","Fishbase","Hand-geocoded",""
615,0,0,0,0,0,0,0,100,0,0,0,0,"Clupea harengus","UK Scotland","Minch, 1981 (spawning ground)","Fishbase","Hand-geocoded",""
616,0,0,0,0,0,0,0,0,100,100,0,0,"Clupea harengus","UK No Ireld","Mourne, 1978-1980","Fishbase","Hand-geocoded","No available suitability"
617,0,0,100,100,100,0,0,0,0,0,0,0,"Clupea harengus","Russia","Murmansk","Fishbase","Hand-geocoded","No available suitability"
618,0,0,0,0,0,0,0,0,100,100,100,0,"Clupea harengus","USA","New Jersey and Maryland","Fishbase","Hand-geocoded",""
619,100,100,100,100,0,0,0,0,0,0,0,0,"Clupea harengus","Norway","North Sea","Fishbase","Multiple EEZs by FAO region",""
620,0,0,0,0,0,0,0,0,0,0,100,100,"Clupea harengus","","North Sea Southern Bight & Eastern English Channel","Fishbase","Multiple EEZs by FAO region",""
621,0,0,0,0,100,100,100,0,0,0,0,0,"Clupea harengus","Finland","northern side of the Archipelago Sea up to the Quark","Fishbase","Hand-geocoded",""
622,0,0,0,0,0,0,0,100,100,0,0,0,"Clupea harengus","UK Scotland","NW North Sea","Fishbase","Hand-geocoded",""
623,0,0,0,0,0,0,100,100,0,0,0,0,"Clupea harengus","Iceland","off southern and southwestern Iceland","Fishbase","Hand-geocoded",""
624,0,0,0,0,0,0,0,0,100,100,100,0,"Clupea harengus","UK Scotland","Off the Scottish east coast, autumn spawner","Fishbase","Hand-geocoded",""
625,0,0,0,0,0,0,0,0,100,100,100,0,"Clupea harengus","UK","Orkney Shetland area, autumn spawner","Fishbase","Hand-geocoded",""
626,0,0,0,0,0,0,0,0,100,100,100,0,"Clupea harengus","UK No Ireld","Point of Ayre and Maughold Head, North Irish Sea , 1998-2000","Fishbase","Hand-geocoded","No available suitability"
627,0,0,0,100,100,0,0,0,0,0,0,0,"Clupea harengus","UK Scotland","Rathlin, 1981","Fishbase","Hand-geocoded",""
628,0,0,0,100,100,0,0,0,0,0,0,0,"Clupea harengus","UK Scotland","Rathlin, 1981 (spawning ground)","Fishbase","Hand-geocoded",""
629,0,0,100,100,100,0,0,0,0,0,0,0,"Clupea harengus","Germany","Schlei fjord, Schleswig-Holstein, spring spawner","Fishbase","Hand-geocoded","No available suitability"
630,0,0,0,0,100,100,100,0,0,0,0,0,"Clupea harengus","Sweden","south-western, south-eastern and northeastern part of the Bothnian Sea","Fishbase","Hand-geocoded",""
631,0,0,100,100,100,0,0,0,0,0,0,0,"Clupea harengus","Norway","Telemark Coast, July 1963- Sept 1964","Fishbase","Hand-geocoded",""
632,0,0,0,0,100,0,0,0,0,0,0,0,"Clupea harengus","UK","Thames Estuary, 1982","Fishbase","Hand-geocoded","No available suitability"
633,0,100,100,11,100,100,0,0,0,0,0,0,"Clupea harengus","Poland","Vistula Lagoon","Fishbase","Hand-geocoded",""
634,0,100,100,100,0,0,0,0,0,0,0,0,"Clupea harengus","Norway","West coast","Fishbase","Hand-geocoded",""
635,100,100,90,100,100,0,0,0,0,0,100,100,"Clupea harengus","","Western and southwestern Baltic","Fishbase","Hand-geocoded",""
636,0,0,0,0,0,0,0,100,100,100,0,0,"Clupea harengus","UK","Whitby, Dogger, Northeast Bank","Fishbase","Hand-geocoded",""
637,0,0,100,100,100,100,0,0,0,0,0,0,"Clupea pallasii pallasii","Alaska","Bering Sea","Fishbase","Marine regions feature",""
638,0,0,0,0,0,100,0,0,0,0,0,0,"Clupea pallasii pallasii","Alaska","Bering Sea near St. Michael","Fishbase","Hand-geocoded",""
639,0,100,100,100,100,100,100,0,0,0,0,0,"Clupea pallasii pallasii","Canada","British Columbia","Fishbase","Hand-geocoded",""
640,100,100,100,100,0,0,0,0,0,0,0,100,"Clupea pallasii pallasii","USA","California","Fishbase","Marine regions feature",""
641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Clupea pallasii pallasii","Canada","Central British Columbia, 1974","Fishbase","Hand-geocoded",""
642,0,0,0,0,100,100,0,0,0,0,0,0,"Clupea pallasii pallasii","Alaska","Kodiak I.","Fishbase","GeoNames geocoding",""
643,0,0,0,100,100,0,0,0,0,0,0,0,"Clupea pallasii pallasii","Alaska","Prince William Sound","Fishbase","Hand-geocoded",""
644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Clupea pallasii pallasii","Canada","S. Strait of Georgia, 1985","Fishbase","Hand-geocoded",""
645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Clupea pallasii pallasii","Alaska","Sout-east Alaska","Fishbase","Hand-geocoded",""
646,0,0,100,100,0,0,0,0,0,0,0,0,"Clupea pallasii pallasii","Alaska","southeastern Alaska","Fishbase","Hand-geocoded",""
647,100,100,100,100,100,100,100,100,100,100,100,100,"Cololabis saira","USA","California Current region","Fishbase","Marine regions feature",""
648,100,0,0,100,100,0,0,0,100,100,0,100,"Cololabis saira","Japan","Honshu","Fishbase","Hand-geocoded",""
649,0,0,0,0,0,100,100,100,0,0,0,0,"Conger conger","Portugal","Not stated.","Fishbase","Exclusive economic zone",""
650,0,0,0,0,0,100,100,100,0,0,0,0,"Conger oceanicus","USA","Off the coast of New England","Fishbase","Hand-geocoded",""
651,0,0,0,100,100,0,0,0,100,100,0,0,"Congresox talabonoides","India","Indian Sea","Fishbase","Exclusive economic zone",""
652,0,0,100,100,0,0,0,0,0,0,0,0,"Conodon nobilis","Brazil","Ceará","Fishbase","GeoNames geocoding","No available suitability"
653,0,0,0,100,100,100,100,100,0,0,0,0,"Coris julis",NA,"Mediterranean Sea","Fishbase","Multiple EEZs by FAO region",""
654,0,0,0,0,100,100,0,0,0,0,0,0,"Coryphaena japonica","Japan","Japan","Fishbase","Exclusive economic zone",""
655,0,0,100,100,100,0,0,0,0,0,0,0,"Coryphaena perciformis",NA,"Eastern Atlantic","Fishbase","Multiple EEZs by FAO region",""
656,0,0,0,0,100,100,0,0,0,0,0,0,"Coryphaena plumieri","Brazil","Ceará","Fishbase","GeoNames geocoding","No available suitability"
657,0,0,0,0,0,0,100,100,0,0,0,0,"Coryphaena psittacus",NA,"Mediterranean","Fishbase","Multiple EEZs by FAO region",""
658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Coryphaena rupestris","UK Scotland","Hebrides Terrace","Fishbase","Hand-geocoded","No available suitability"
659,0,0,0,0,0,100,100,100,100,100,100,0,"Coryphaena rupestris","Iceland","Iceland","Fishbase","Exclusive economic zone",""
660,0,0,100,100,100,0,0,0,100,100,100,0,"Coryphaena rupestris","","Northeastern Atlantic","Fishbase","Multiple EEZs by FAO region",""
661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Coryphaena rupestris","","Reykjanes and Mid-Atlantic ridge","Fishbase","Marine geographic feature",""
662,0,0,0,100,0,0,0,0,0,0,0,0,"Coryphaena rupestris","Iceland","Rockall and Hatton Banks, 1975","Fishbase","Hand-geocoded",""
663,0,0,0,0,0,0,100,100,100,100,100,0,"Coryphaena rupestris","UK","Rockall trough, 1993-95","Fishbase","Hand-geocoded","No available suitability"
664,0,0,0,0,0,0,0,100,100,100,100,0,"Coryphaena rupestris","Norway","Skagerrak (Norwegian Deep), 1986-87","Fishbase","Hand-geocoded",""
665,0,0,0,100,0,0,0,0,100,100,0,0,"Coryphaenoides firmisquamis","USA","Oregon","Fishbase","Hand-geocoded",""
666,0,0,0,100,100,0,0,0,0,0,0,0,"Coryphaenoides ingolfi",NA,"Rockall Trough","Fishbase","Hand-geocoded",""
667,0,0,0,0,0,100,100,100,100,100,100,0,"Coryphaenoides rupestris","Iceland","Iceland","Fishbase","Exclusive economic zone",""
668,0,0,100,100,100,0,0,0,100,100,100,0,"Coryphaenoides rupestris","","Northeastern Atlantic","Fishbase","Multiple EEZs by FAO region",""
669,0,0,0,100,0,0,0,0,0,0,0,0,"Coryphaenoides rupestris","Iceland","Rockall and Hatton Banks, 1975","Fishbase","Hand-geocoded",""
670,0,0,0,0,0,0,100,100,100,100,100,0,"Coryphaenoides rupestris","UK","Rockall trough, 1993-95","Fishbase","Hand-geocoded","No available suitability"
671,0,0,0,0,0,0,0,100,100,100,100,0,"Coryphaenoides rupestris","Norway","Skagerrak (Norwegian Deep), 1986-87","Fishbase","Hand-geocoded",""
672,0,100,100,0,0,0,0,0,0,0,0,0,"Coryphaenoides simulus",NA,"California Current region","Fishbase","Marine regions feature",""
673,0,0,0,0,0,100,0,0,0,0,0,0,"Crenimugil crenilabis","Marshall Is.","Enewetak Atoll","Fishbase","Hand-geocoded","No available suitability"
674,100,100,100,100,100,100,100,0,0,0,0,0,"Ctenolabrus rupestris",NA,"Mediterranean Sea","Fishbase","Multiple EEZs by FAO region",""
675,100,100,100,100,100,100,100,100,100,0,0,0,"Ctenosciaena gracilicirrhus","Brazil","Southeast, South","Fishbase","Hand-geocoded",""
676,100,100,100,100,100,100,0,0,0,100,100,100,"Ctenosciaena gracilicirrhus","Brazil","Southeast, South_","Fishbase","Hand-geocoded",""
677,0,100,100,100,100,0,0,0,0,0,0,0,"Cyclopterus lumpus","","Baltic Sea","Fishbase","Multiple EEZs by FAO region",""
678,0,0,0,0,0,100,100,100,0,0,0,0,"Cyclopterus lumpus","","North Atlantic","Fishbase","Multiple EEZs by FAO region",""
679,0,0,0,0,100,100,0,0,0,0,0,0,"Cyclopterus lumpus","Greenland","west coast of Greenland","Fishbase","Hand-geocoded",""
680,0,0,0,0,100,100,100,100,100,100,0,0,"Cymatoceps nasutus","South Africa","South Africa","Fishbase","Exclusive economic zone",""
681,100,100,100,100,100,100,100,100,100,100,100,100,"Cynoglossus canariensis","Senegal","Sénégal","Fishbase","Exclusive economic zone",""
682,100,100,100,100,100,100,100,100,100,100,100,100,"Cynoscion acoupa","Venezuela","Bay of El Tablazo, Straits of Maracaibo and  northern Lake Maracaibo","Fishbase","Hand-geocoded",""
683,0,0,0,0,0,0,0,0,0,0,0,100,"Cynoscion acoupa","Brazil","Ceará","Fishbase","GeoNames geocoding","No available suitability"
684,100,100,100,100,100,100,100,100,100,100,100,100,"Cynoscion acoupa","Brazil","Maranhâo, 2007-2008","Fishbase","Hand-geocoded",""
685,100,100,100,0,0,0,0,0,0,100,100,100,"Cynoscion analis","Peru","03° - 06°  S","Fishbase","Hand-geocoded",""
686,100,100,100,0,0,0,0,0,0,100,100,100,"Cynoscion analis","Peru","Paita","Fishbase","Hand-geocoded","No available suitability"
687,100,100,0,0,0,0,0,0,100,100,100,100,"Cynoscion jamaicensis","Venezuela","Northern coast of Paria Peninsula","Fishbase","Hand-geocoded",""
688,0,0,0,0,0,0,0,0,100,100,100,0,"Cynoscion jamaicensis","Brazil","Southeast, South","Fishbase","Hand-geocoded",""
689,0,0,100,0,0,0,0,0,0,0,100,0,"Cynoscion jamaicensis","Brazil","Southeast, South, 1993-1998","Fishbase","Hand-geocoded",""
690,100,100,100,100,100,100,100,100,100,100,100,100,"Cynoscion maracaiboensis","Venezuela","Bay of El Tablazo, Straits of Maracaibo and  northern Lake Maracaibo","Fishbase","Hand-geocoded",""
691,0,0,0,0,0,0,0,0,0,0,0,100,"Cynoscion maracaiboensis","Brazil","Ceará","Fishbase","GeoNames geocoding","No available suitability"
692,100,100,100,100,100,100,100,100,100,100,100,100,"Cynoscion maracaiboensis","Brazil","Maranhâo, 2007-2008","Fishbase","Hand-geocoded",""
693,0,0,0,100,100,100,100,100,100,0,0,0,"Cynoscion nebulosus","USA","Barataria Bay, Louisiana, 1994-95","Fishbase","Hand-geocoded","No available suitability"
694,0,0,0,0,0,100,100,100,100,0,0,0,"Cynoscion nebulosus","Mexico","Gulf of Mexico","Fishbase","Marine regions feature","No available suitability"
695,0,0,0,0,100,100,0,0,0,100,100,100,"Cynoscion nothus","Mexico","Campeche Sound, Gulf of Mexico","Fishbase","Hand-geocoded",""
696,0,0,0,0,100,100,100,100,100,100,0,0,"Cynoscion nothus","USA","off Port Aransas, Texas, 1977-78","Fishbase","Hand-geocoded",""
697,0,0,0,100,0,0,0,0,0,0,0,0,"Cynoscion parvipinnis",NA,"Eastern Central Pacific","Fishbase","Multiple EEZs by FAO region",""
698,0,0,100,100,100,100,100,100,100,0,0,0,"Cynoscion regalis","USA","Cape Haterras-Cape Fear, North Carolina ,1967-1970","Fishbase","Hand-geocoded",""
699,0,0,0,0,100,100,100,100,0,0,0,0,"Cynoscion regalis","USA","Chesapeake Bay","Fishbase","Hand-geocoded",""
700,0,0,0,0,100,100,100,100,100,0,0,0,"Cynoscion regalis","USA","Delaware Bay","Fishbase","ArcGIS geocoding","No available suitability"
701,0,0,0,0,100,100,0,0,0,0,0,0,"Cynoscion regalis","USA","North Carolina, 1912","Fishbase","Hand-geocoded",""
702,100,100,100,0,0,0,0,0,0,100,100,100,"Cynoscion striatus","Argentina","El Rincon, Buenos Aires (38°50'S-40°30'S)","Fishbase","Hand-geocoded","No available suitability"
703,100,100,100,0,0,0,0,0,0,100,100,100,"Cynoscion striatus","Uruguay","near Punta del Este (35°10'S-55°W)","Fishbase","Hand-geocoded",""
704,0,0,0,100,100,100,100,100,100,100,100,100,"Cynoscion striatus","Brazil","Rio Grande do Sul","Fishbase","Hand-geocoded",""
705,0,0,0,100,100,100,100,100,100,100,100,100,"Cynoscion striatus","Brazil","Southeast, South","Fishbase","Hand-geocoded",""
706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dalatias licha","","Northeast Atlantic","Fishbase","Multiple EEZs by FAO region",""
707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dalatias licha","New Zealand","to be filled","Fishbase","Exclusive economic zone",""
708,0,0,0,0,0,0,0,100,100,0,0,0,"Dalatias licha","Azores Is.","waters off the island","Fishbase","Exclusive economic zone",""
709,0,0,0,0,0,0,0,0,100,100,100,100,"Dasyatis centroura","Tunisia","Tunisia","Fishbase","Exclusive economic zone","No available suitability"
